command,isKeyDetected,value,type,time_listen_start / focus_in_time,time_transcribed,time_inserted / focus_out_time
last name Drew,True,Drew,TEXT,1598025473162,1598025475915,1598025475927
profession detective,True,detective,SELECT,1598025477764,1598025480668,1598025480679
vehicle boat,True,boat,CHECKBOX,1598025482812,1598025485466,1598025485478
save,True,,,1598025486503,1598025488269,1598025488277
